age_group,demography,food_security_status,food_security_numeric,poverty_indicator,family_income,state,person_supplement_weight
(65+),Men,Food Secure,1,1,"Less than $5,000",Virginia,15144.54
(65+),Men,Food Secure,1,1,"Less than $5,000",Washington,12580.92
(65+),Men,Food Secure,1,1,"Less than $5,000",West Virginia,2109.22
(65+),Men,Low Food Security,,0,"$100,000 to $149,999",Idaho,1588.32
(65+),Men,Low Food Security,,0,"$100,000 to $149,999",Iowa,2382.98
(65+),Men,Low Food Security,,0,"$100,000 to $149,999",New Jersey,4967.59
(65+),Men,Low Food Security,,0,"$100,000 to $149,999",North Carolina,5484.22
(65+),Men,Low Food Security,,0,"$100,000 to $149,999",Vermont,936.67
(65+),Men,Low Food Security,,0,"$100,000 to $149,999",Washington,8340.82
(65+),Men,Low Food Security,,0,"$150,000 or more",California,3809.54
(65+),Men,Low Food Security,,0,"$150,000 or more",Delaware,858.97
(65+),Men,Low Food Security,,0,"$150,000 or more",New Jersey,4296.62
(65+),Men,Low Food Security,,0,"$150,000 or more",Texas,7603.45
(65+),Men,Low Food Security,,0,"$150,000 or more",Vermont,507.29
(65+),Men,Low Food Security,,0,"$40,000 to $49,999",Alabama,4806.13
(65+),Men,Low Food Security,,0,"$40,000 to $49,999",Delaware,1304.91
(65+),Men,Low Food Security,,0,"$40,000 to $49,999",Illinois,8748.27
(65+),Men,Low Food Security,,0,"$40,000 to $49,999",Kansas,1961.82
(65+),Men,Low Food Security,,0,"$40,000 to $49,999",Kentucky,3752.5
(65+),Men,Low Food Security,,0,"$40,000 to $49,999",Louisiana,2121.42
(65+),Men,Low Food Security,,0,"$40,000 to $49,999",Massachusetts,3193.58
(65+),Men,Low Food Security,,0,"$40,000 to $49,999",Montana,1299.02
(65+),Men,Low Food Security,,0,"$40,000 to $49,999",New Hampshire,2178.84
(65+),Men,Low Food Security,,0,"$40,000 to $49,999",North Carolina,4612.35
(65+),Men,Low Food Security,,0,"$40,000 to $49,999",Ohio,8803.65
(65+),Men,Low Food Security,,0,"$40,000 to $49,999",Pennsylvania,5668.95
(65+),Men,Low Food Security,,0,"$40,000 to $49,999",South Carolina,5799.64
(65+),Men,Low Food Security,,0,"$40,000 to $49,999",Texas,22347.04
(65+),Men,Low Food Security,,0,"$40,000 to $49,999",Vermont,930.06
(65+),Men,Low Food Security,,0,"$40,000 to $49,999",West Virginia,1118.94
(65+),Men,Low Food Security,,0,"$40,000 to $49,999",Wyoming,529.73
(65+),Men,Low Food Security,,0,"$50,000 to $59,999",California,3611.3
(65+),Men,Low Food Security,,0,"$50,000 to $59,999",Florida,5378.86
(65+),Men,Low Food Security,,0,"$50,000 to $59,999",Georgia,10447.04
(65+),Men,Low Food Security,,0,"$50,000 to $59,999",Kansas,2658.18
(65+),Men,Low Food Security,,0,"$50,000 to $59,999",Maryland,6081.19
(65+),Men,Low Food Security,,0,"$50,000 to $59,999",Mississippi,1520.45
(65+),Men,Low Food Security,,0,"$50,000 to $59,999",New York,11527.83
(65+),Men,Low Food Security,,0,"$50,000 to $59,999",North Carolina,12396.48
(65+),Men,Low Food Security,,0,"$50,000 to $59,999",Ohio,7280.95
(65+),Men,Low Food Security,,0,"$50,000 to $59,999",South Carolina,3796.62
(65+),Men,Low Food Security,,0,"$50,000 to $59,999",Texas,24098.8
(65+),Men,Low Food Security,,0,"$50,000 to $59,999",Wisconsin,3809.31
(65+),Men,Low Food Security,,0,"$50,000 to $59,999",Wyoming,411.41
(65+),Men,Low Food Security,,0,"$60,000 to $74,999",Georgia,5940.71
(65+),Men,Low Food Security,,0,"$60,000 to $74,999",Maryland,3344.86
(65+),Men,Low Food Security,,0,"$60,000 to $74,999",Montana,934.3
(65+),Men,Low Food Security,,0,"$60,000 to $74,999",Nevada,2706.66
(65+),Men,Low Food Security,,0,"$60,000 to $74,999",Texas,14699.3
(65+),Men,Low Food Security,,0,"$60,000 to $74,999",Virginia,5840.99
(65+),Men,Low Food Security,,0,"$60,000 to $74,999",Wyoming,709.56
(65+),Men,Low Food Security,,0,"$75,000 to $99,999",Alabama,2464.38
(65+),Men,Low Food Security,,0,"$75,000 to $99,999",Arizona,5896.94
(65+),Men,Low Food Security,,0,"$75,000 to $99,999",California,11298.89
(65+),Men,Low Food Security,,0,"$75,000 to $99,999",Florida,3969.44
(65+),Men,Low Food Security,,0,"$75,000 to $99,999",Hawaii,641.43
(65+),Men,Low Food Security,,0,"$75,000 to $99,999",Illinois,8594.96
(65+),Men,Low Food Security,,0,"$75,000 to $99,999",Maryland,4089.36
(65+),Men,Low Food Security,,0,"$75,000 to $99,999",Mississippi,2381.41
(65+),Men,Low Food Security,,0,"$75,000 to $99,999",Missouri,4313.79
(65+),Men,Low Food Security,,0,"$75,000 to $99,999",New York,9450.74
(65+),Men,Low Food Security,,0,"$75,000 to $99,999",North Carolina,6592.42
(65+),Men,Low Food Security,,0,"$75,000 to $99,999",Oregon,5525.88
(65+),Men,Low Food Security,,0,"$75,000 to $99,999",Tennessee,4815.99
(65+),Men,Low Food Security,,0,"$75,000 to $99,999",Texas,21240.68
(65+),Men,Low Food Security,,0,"$75,000 to $99,999",Virginia,15131.33
(65+),Men,Low Food Security,,1,"$10,000 to $12,499",Alabama,2078.57
(65+),Men,Low Food Security,,1,"$10,000 to $12,499",Arizona,6366.58
(65+),Men,Low Food Security,,1,"$10,000 to $12,499",California,10207.92
(65+),Men,Low Food Security,,1,"$10,000 to $12,499",Indiana,8869.07
(65+),Men,Low Food Security,,1,"$10,000 to $12,499",New Mexico,1426.8
(65+),Men,Low Food Security,,1,"$10,000 to $12,499",New York,4819.61
(65+),Men,Low Food Security,,1,"$10,000 to $12,499",North Carolina,4324.71
(65+),Men,Low Food Security,,1,"$10,000 to $12,499",North Dakota,466.78
(65+),Men,Low Food Security,,1,"$10,000 to $12,499",Oklahoma,2181.36
(65+),Men,Low Food Security,,1,"$10,000 to $12,499",Oregon,3550.22
(65+),Men,Low Food Security,,1,"$10,000 to $12,499",Pennsylvania,6024.95
(65+),Men,Low Food Security,,1,"$10,000 to $12,499",Rhode Island,1476.21
(65+),Men,Low Food Security,,1,"$10,000 to $12,499",West Virginia,1692.16
(65+),Men,Low Food Security,,1,"$10,000 to $12,499",Wisconsin,5253.08
(65+),Men,Low Food Security,,1,"$100,000 to $149,999",Idaho,1317.98
(65+),Men,Low Food Security,,1,"$100,000 to $149,999",Illinois,4342.21
(65+),Men,Low Food Security,,1,"$100,000 to $149,999",Mississippi,1367.97
(65+),Men,Low Food Security,,1,"$100,000 to $149,999",New Mexico,2042.29
(65+),Men,Low Food Security,,1,"$100,000 to $149,999",New York,7069.17
(65+),Men,Low Food Security,,1,"$100,000 to $149,999",Oklahoma,2448.73
(65+),Men,Low Food Security,,1,"$100,000 to $149,999",Tennessee,4095.58
(65+),Men,Low Food Security,,1,"$12,500 to $14,999",California,10928.46
(65+),Men,Low Food Security,,1,"$12,500 to $14,999",Delaware,881.97
(65+),Men,Low Food Security,,1,"$12,500 to $14,999",Florida,6686.99
(65+),Men,Low Food Security,,1,"$12,500 to $14,999",Georgia,3300.22
(65+),Men,Low Food Security,,1,"$12,500 to $14,999",Iowa,4054.55
(65+),Men,Low Food Security,,1,"$12,500 to $14,999",Kansas,3010.83
(65+),Men,Low Food Security,,1,"$12,500 to $14,999",Kentucky,4432.16
(65+),Men,Low Food Security,,1,"$12,500 to $14,999",Maine,2736.78
(65+),Men,Low Food Security,,1,"$12,500 to $14,999",Michigan,10873.71
(65+),Men,Low Food Security,,1,"$12,500 to $14,999",Minnesota,9387.77
(65+),Men,Low Food Security,,1,"$12,500 to $14,999",Mississippi,1458.71
(65+),Men,Low Food Security,,1,"$12,500 to $14,999",New Mexico,1899.72
(65+),Men,Low Food Security,,1,"$12,500 to $14,999",Pennsylvania,5539.84
(65+),Men,Low Food Security,,1,"$15,000 to $19,999",California,18140.78
(65+),Men,Low Food Security,,1,"$15,000 to $19,999",Colorado,5744.4
(65+),Men,Low Food Security,,1,"$15,000 to $19,999",Indiana,5035.64
(65+),Men,Low Food Security,,1,"$15,000 to $19,999",Massachusetts,3790.87
(65+),Men,Low Food Security,,1,"$15,000 to $19,999",Michigan,8283.14
(65+),Men,Low Food Security,,1,"$15,000 to $19,999",Mississippi,3213.11
(65+),Men,Low Food Security,,1,"$15,000 to $19,999",Montana,572.2
(65+),Men,Low Food Security,,1,"$15,000 to $19,999",North Carolina,4882.3
(65+),Men,Low Food Security,,1,"$15,000 to $19,999",Oregon,1950.86
(65+),Men,Low Food Security,,1,"$15,000 to $19,999",South Dakota,844.84
(65+),Men,Low Food Security,,1,"$15,000 to $19,999",Tennessee,3450.02
(65+),Men,Low Food Security,,1,"$15,000 to $19,999",Texas,22075.81
(65+),Men,Low Food Security,,1,"$15,000 to $19,999",West Virginia,5003.27
(65+),Men,Low Food Security,,1,"$150,000 or more",Alaska,1253.67
(65+),Men,Low Food Security,,1,"$150,000 or more",New York,5697.16
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Arkansas,4079.91
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",California,16635.56
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Colorado,6443.91
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",District of Columbia,790.65
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Florida,17199.34
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Georgia,16324.67
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Hawaii,996.93
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Idaho,1091.95
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Indiana,3520.5
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Kentucky,4393.55
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Maine,1565.07
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Maryland,7874.54
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Minnesota,11954.69
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Mississippi,3080.3
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Montana,1106.19
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",New Jersey,4217.55
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",New Mexico,1293.39
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",New York,16068.16
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",North Carolina,5211.56
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Ohio,6486.38
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Oklahoma,6699.36
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Oregon,2521.34
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Pennsylvania,9811.58
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Tennessee,5863.72
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Texas,4866.04
(65+),Men,Low Food Security,,1,"$20,000 to $24,999",Wyoming,322.06
(65+),Men,Low Food Security,,1,"$25,000 to $29,999",Arkansas,4483.71
(65+),Men,Low Food Security,,1,"$25,000 to $29,999",California,4224.03
(65+),Men,Low Food Security,,1,"$25,000 to $29,999",Connecticut,3820.34
(65+),Men,Low Food Security,,1,"$25,000 to $29,999",Florida,12216.62
(65+),Men,Low Food Security,,1,"$25,000 to $29,999",Georgia,4147.1
(65+),Men,Low Food Security,,1,"$25,000 to $29,999",Hawaii,2911.01
(65+),Men,Low Food Security,,1,"$25,000 to $29,999",Iowa,2491.74
(65+),Men,Low Food Security,,1,"$25,000 to $29,999",Michigan,4917.78
(65+),Men,Low Food Security,,1,"$25,000 to $29,999",Missouri,4567.3
(65+),Men,Low Food Security,,1,"$25,000 to $29,999",New York,7520.48
(65+),Men,Low Food Security,,1,"$25,000 to $29,999",North Dakota,722.78
(65+),Men,Low Food Security,,1,"$25,000 to $29,999",Ohio,7617.32
(65+),Men,Low Food Security,,1,"$25,000 to $29,999",Oklahoma,3641.23
(65+),Men,Low Food Security,,1,"$25,000 to $29,999",Pennsylvania,4189.54
(65+),Men,Low Food Security,,1,"$25,000 to $29,999",South Dakota,860.03
(65+),Men,Low Food Security,,1,"$25,000 to $29,999",Texas,10761.91
(65+),Men,Low Food Security,,1,"$25,000 to $29,999",West Virginia,1563.5
(65+),Men,Low Food Security,,1,"$25,000 to $29,999",Wyoming,410.07
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Alabama,2834.21
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Arkansas,6027.72
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Connecticut,7563.45
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Florida,29634.9
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Hawaii,769.92
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Illinois,7343.31
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Indiana,6757.5
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Louisiana,6570.24
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Massachusetts,6248.98
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Mississippi,1408.46
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Missouri,4158
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Montana,711.82
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",New Hampshire,1154.95
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",New Jersey,6908.61
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",North Carolina,6862.22
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Ohio,4482.05
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Oklahoma,2178.54
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Oregon,2438.12
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Pennsylvania,4664.35
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",South Carolina,3263.52
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Texas,16363.07
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Utah,1925.09
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Vermont,912.27
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Virginia,4740.11
(65+),Men,Low Food Security,,1,"$30,000 to $34,999",Wisconsin,7804.61
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",Alabama,3034.94
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",Arizona,4842.07
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",Arkansas,4200.81
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",California,5579.3
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",Colorado,16018.33
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",Idaho,2333.86
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",Indiana,4268.44
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",Kentucky,3834.7
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",Louisiana,3585.36
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",Mississippi,2113.73
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",Missouri,4059.1
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",New York,7028.81
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",North Carolina,4603.64
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",Tennessee,2115.63
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",Texas,15498.36
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",Utah,3511.64
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",Virginia,7035.7
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",West Virginia,895.7
(65+),Men,Low Food Security,,1,"$35,000 to $39,999",Wyoming,741.86
(65+),Men,Low Food Security,,1,"$40,000 to $49,999",California,5096.41
(65+),Men,Low Food Security,,1,"$40,000 to $49,999",District of Columbia,657.68
(65+),Men,Low Food Security,,1,"$40,000 to $49,999",Florida,12990.27
(65+),Men,Low Food Security,,1,"$40,000 to $49,999",Georgia,3226.19
(65+),Men,Low Food Security,,1,"$40,000 to $49,999",New Mexico,2253.78
(65+),Men,Low Food Security,,1,"$40,000 to $49,999",Virginia,5698.46
(65+),Men,Low Food Security,,1,"$40,000 to $49,999",West Virginia,1603.96
(65+),Men,Low Food Security,,1,"$5,000 to $7,499",Arkansas,1150.11
(65+),Men,Low Food Security,,1,"$5,000 to $7,499",Florida,5522.76
(65+),Men,Low Food Security,,1,"$5,000 to $7,499",Illinois,16435.11
(65+),Men,Low Food Security,,1,"$50,000 to $59,999",Massachusetts,3229.12
(65+),Men,Low Food Security,,1,"$50,000 to $59,999",South Carolina,5880.27
(65+),Men,Low Food Security,,1,"$60,000 to $74,999",Alabama,3795.05
(65+),Men,Low Food Security,,1,"$60,000 to $74,999",Arkansas,1909.63
(65+),Men,Low Food Security,,1,"$60,000 to $74,999",California,7831.29
(65+),Men,Low Food Security,,1,"$60,000 to $74,999",Hawaii,2092.39
(65+),Men,Low Food Security,,1,"$60,000 to $74,999",New York,5069.19
(65+),Men,Low Food Security,,1,"$60,000 to $74,999",Oregon,2554.83
(65+),Men,Low Food Security,,1,"$60,000 to $74,999",Texas,5820.86
(65+),Men,Low Food Security,,1,"$7,500 to $9,999",Arizona,5756.04
(65+),Men,Low Food Security,,1,"$7,500 to $9,999",Florida,4749.43
(65+),Men,Low Food Security,,1,"$7,500 to $9,999",Illinois,5490.1
(65+),Men,Low Food Security,,1,"$7,500 to $9,999",Kentucky,8535.58
(65+),Men,Low Food Security,,1,"$7,500 to $9,999",New York,10616.35
(65+),Men,Low Food Security,,1,"$7,500 to $9,999",North Carolina,4770.66
(65+),Men,Low Food Security,,1,"$7,500 to $9,999",Texas,6937.09
(65+),Men,Low Food Security,,1,"$7,500 to $9,999",Virginia,4896.53
(65+),Men,Low Food Security,,1,"$75,000 to $99,999",Florida,9542.85
(65+),Men,Low Food Security,,1,"$75,000 to $99,999",Maine,1223.96
(65+),Men,Low Food Security,,1,"$75,000 to $99,999",Massachusetts,5357.46
(65+),Men,Low Food Security,,1,"Less than $5,000",Florida,7695.31
(65+),Men,Low Food Security,,1,"Less than $5,000",Louisiana,2307.43
(65+),Men,Low Food Security,,1,"Less than $5,000",Montana,1389.84
(65+),Men,Low Food Security,,1,"Less than $5,000",New York,22375.3
(65+),Men,Low Food Security,,1,"Less than $5,000",Texas,13413.85
(65+),Men,Low Food Security,,1,"Less than $5,000",Washington,8909.06
(65+),Men,Very Low Food Security,,0,"$100,000 to $149,999",Colorado,7509.83
(65+),Men,Very Low Food Security,,0,"$100,000 to $149,999",Delaware,769.92
(65+),Men,Very Low Food Security,,0,"$100,000 to $149,999",Nevada,2311.07
(65+),Men,Very Low Food Security,,0,"$100,000 to $149,999",Wyoming,578.32
(65+),Men,Very Low Food Security,,0,"$150,000 or more",California,8892.88
(65+),Men,Very Low Food Security,,0,"$150,000 or more",Indiana,5528.71
(65+),Men,Very Low Food Security,,0,"$40,000 to $49,999",Connecticut,3243.92
(65+),Men,Very Low Food Security,,0,"$40,000 to $49,999",Florida,6974.86
(65+),Men,Very Low Food Security,,0,"$40,000 to $49,999",Hawaii,1063.74
(65+),Men,Very Low Food Security,,0,"$40,000 to $49,999",Louisiana,2792.81
(65+),Men,Very Low Food Security,,0,"$40,000 to $49,999",Maryland,3771.95
(65+),Men,Very Low Food Security,,0,"$40,000 to $49,999",Massachusetts,3594.01
(65+),Men,Very Low Food Security,,0,"$40,000 to $49,999",Minnesota,4512.64
(65+),Men,Very Low Food Security,,0,"$40,000 to $49,999",Virginia,9518.06
(65+),Men,Very Low Food Security,,0,"$40,000 to $49,999",Washington,3587.92
(65+),Men,Very Low Food Security,,0,"$40,000 to $49,999",West Virginia,755.59
(65+),Men,Very Low Food Security,,0,"$50,000 to $59,999",Arkansas,2469.77
(65+),Men,Very Low Food Security,,0,"$50,000 to $59,999",California,3872.22
(65+),Men,Very Low Food Security,,0,"$50,000 to $59,999",Florida,4722.96
(65+),Men,Very Low Food Security,,0,"$50,000 to $59,999",Illinois,11869.45
(65+),Men,Very Low Food Security,,0,"$50,000 to $59,999",New Hampshire,957.58
(65+),Men,Very Low Food Security,,0,"$50,000 to $59,999",New Jersey,8763.08
(65+),Men,Very Low Food Security,,0,"$60,000 to $74,999",Alabama,2623.99
(65+),Men,Very Low Food Security,,0,"$60,000 to $74,999",Florida,11087.86
(65+),Men,Very Low Food Security,,0,"$60,000 to $74,999",Illinois,5233.02
(65+),Men,Very Low Food Security,,0,"$60,000 to $74,999",Louisiana,2088.19
(65+),Men,Very Low Food Security,,0,"$60,000 to $74,999",New Jersey,5330.23
(65+),Men,Very Low Food Security,,0,"$60,000 to $74,999",New York,4198.72
(65+),Men,Very Low Food Security,,0,"$60,000 to $74,999",Ohio,5986.29
(65+),Men,Very Low Food Security,,0,"$60,000 to $74,999",Oklahoma,4228.46
(65+),Men,Very Low Food Security,,0,"$60,000 to $74,999",Wyoming,356.38
(65+),Men,Very Low Food Security,,0,"$75,000 to $99,999",California,7209.33
(65+),Men,Very Low Food Security,,0,"$75,000 to $99,999",Florida,5795.07
(65+),Men,Very Low Food Security,,0,"$75,000 to $99,999",Idaho,889.29
(65+),Men,Very Low Food Security,,0,"$75,000 to $99,999",Illinois,3980.6
(65+),Men,Very Low Food Security,,0,"$75,000 to $99,999",Kentucky,3410.64
(65+),Men,Very Low Food Security,,0,"$75,000 to $99,999",Missouri,6910.35
(65+),Men,Very Low Food Security,,0,"$75,000 to $99,999",West Virginia,933.72
(65+),Men,Very Low Food Security,,1,"$10,000 to $12,499",California,3308.31
(65+),Men,Very Low Food Security,,1,"$10,000 to $12,499",Florida,5861.45
(65+),Men,Very Low Food Security,,1,"$10,000 to $12,499",Illinois,12295.62
(65+),Men,Very Low Food Security,,1,"$10,000 to $12,499",Kansas,2495.54
(65+),Men,Very Low Food Security,,1,"$10,000 to $12,499",Kentucky,3778.61
(65+),Men,Very Low Food Security,,1,"$10,000 to $12,499",Louisiana,4791.54
(65+),Men,Very Low Food Security,,1,"$10,000 to $12,499",Massachusetts,6719.68
(65+),Men,Very Low Food Security,,1,"$10,000 to $12,499",Mississippi,1978.68
(65+),Men,Very Low Food Security,,1,"$10,000 to $12,499",Montana,734.12
(65+),Men,Very Low Food Security,,1,"$10,000 to $12,499",South Carolina,3434.79
(65+),Men,Very Low Food Security,,1,"$10,000 to $12,499",Texas,11679.88
(65+),Men,Very Low Food Security,,1,"$10,000 to $12,499",Washington,4204.31
(65+),Men,Very Low Food Security,,1,"$100,000 to $149,999",Illinois,7497.96
(65+),Men,Very Low Food Security,,1,"$12,500 to $14,999",District of Columbia,1101.99
(65+),Men,Very Low Food Security,,1,"$12,500 to $14,999",Florida,5072.37
(65+),Men,Very Low Food Security,,1,"$12,500 to $14,999",Illinois,5958.12
(65+),Men,Very Low Food Security,,1,"$12,500 to $14,999",Louisiana,1864.85
(65+),Men,Very Low Food Security,,1,"$12,500 to $14,999",North Dakota,602.82
(65+),Men,Very Low Food Security,,1,"$12,500 to $14,999",Oklahoma,2256.61
(65+),Men,Very Low Food Security,,1,"$12,500 to $14,999",Pennsylvania,7356.84
(65+),Men,Very Low Food Security,,1,"$12,500 to $14,999",South Dakota,774.39
(65+),Men,Very Low Food Security,,1,"$12,500 to $14,999",Texas,16884.16
(65+),Men,Very Low Food Security,,1,"$15,000 to $19,999",Alabama,2111.76
(65+),Men,Very Low Food Security,,1,"$15,000 to $19,999",Arkansas,6062.73
(65+),Men,Very Low Food Security,,1,"$15,000 to $19,999",California,9538.56
(65+),Men,Very Low Food Security,,1,"$15,000 to $19,999",Illinois,5958.12
(65+),Men,Very Low Food Security,,1,"$15,000 to $19,999",Mississippi,1458.71
(65+),Men,Very Low Food Security,,1,"$15,000 to $19,999",Nebraska,1783.41
(65+),Men,Very Low Food Security,,1,"$15,000 to $19,999",New Jersey,5844.46
(65+),Men,Very Low Food Security,,1,"$15,000 to $19,999",New Mexico,2203.07
(65+),Men,Very Low Food Security,,1,"$15,000 to $19,999",Ohio,4521.24
(65+),Men,Very Low Food Security,,1,"$15,000 to $19,999",Oklahoma,2447.56
(65+),Men,Very Low Food Security,,1,"$15,000 to $19,999",Texas,4729.81
(65+),Men,Very Low Food Security,,1,"$15,000 to $19,999",Vermont,410.42
